"","gar","gar","gar","gar","zebrafish","zebrafish","zebrafish","zebrafish","medaka","medaka","medaka","medaka","stickleback","stickleback","stickleback","stickleback","esox","esox","esox","esox","central_mudminnow","central_mudminnow","central_mudminnow","central_mudminnow","olympic_mudminnow","olympic_mudminnow","olympic_mudminnow","olympic_mudminnow","grayling1","grayling1","grayling1","grayling1","hucho1","hucho1","hucho1","hucho1","salmon1","salmon1","salmon1","salmon1","charr1","charr1","charr1","charr1","rainbow_trout1","rainbow_trout1","rainbow_trout1","rainbow_trout1","coho1","coho1","coho1","coho1","grayling2","grayling2","grayling2","grayling2","hucho2","hucho2","hucho2","hucho2","salmon2","salmon2","salmon2","salmon2","charr2","charr2","charr2","charr2","rainbow_trout2","rainbow_trout2","rainbow_trout2","rainbow_trout2","coho2","coho2","coho2","coho2"
"1",48.4929665315314,46.4907661592119,45.5124882301159,47.6074709070773,49.7992500123152,52.8540254871238,48.5876790786751,53.0233626674196,58.2906740001557,61.5786064049505,62.0886487616516,71.4806719702813,52.0172612471997,42.4828974158158,52.396745244747,56.3296573162186,62.0934431176907,50.7449659570357,60.3396691059451,55.4480058799236,61.4559352848473,55.5035382964501,58.3192384832396,54.4167055109756,52.3133866820627,49.6201672842577,51.5966506313076,53.9017762749319,60.3705354439605,53.2692203132808,56.5677288744333,44.6047027975683,49.27918371842,52.3244016601457,40.8207040874414,47.610791522511,53.9060875871541,47.5166097231844,54.8388230884299,61.7297585910602,57.4335466953936,49.8487100983946,49.46420042478,54.1140779196507,51.4958437899858,49.981919103529,48.4961250511704,46.7900672253155,47.9930527899753,56.3760555546856,49.328934096529,57.2781896386248,45.9665328971788,45.0841435216783,40.9945458107493,43.9433245817489,52.234135691527,53.0452529000634,55.5732477728074,50.9362523842754,52.0798637840446,54.3532381922013,53.9697920451116,61.1909240942322,37.4854696143444,47.415143053944,36.2807070449545,44.9298439635986,51.2855184648375,45.2755418204464,44.2335094283047,49.8740518564278,44.7523610432008,37.098142396165,43.6076082872809,51.1883609847468
"2",61.7656557111156,58.4967565367398,60.7316917900135,54.0804890110167,51.4079856874305,50.7067426482103,50.484608474908,51.9524392691169,32.6035485338763,46.1128687743509,41.349448585156,41.8109084106022,50.4932766234958,53.6202493472695,48.8577705831889,47.4494388891418,37.7252115613508,36.6145334479094,44.9523689681722,43.7446737788342,43.2847922132559,39.5480419416359,31.311092045178,53.9497114592523,40.8028155162048,47.1208661146825,49.3106694143646,42.1111500427694,51.6744289873794,57.3123322804281,56.2933352307934,49.035826984182,40.8968356703022,48.7950848992606,46.8000164424615,43.7277204467383,46.7607002232891,52.0764202671161,54.8396024741377,50.2449702096264,54.0233949562124,42.9092969105029,51.9050060309163,53.4987153549546,43.9973947535258,46.2794968207943,51.8009360180944,43.2142937108074,51.5716839569872,47.3016528603981,49.6793940274228,51.7018596250105,49.3264789974659,49.3048754296482,53.0696927336416,54.3625887317607,34.2978379026238,42.6757645361097,47.798281705967,37.5590539578562,62.9563698800278,61.1308325740919,48.1401652756176,52.6997710154503,45.0291644936476,50.7837777369766,48.3927004018844,43.0745675093261,47.2290139180083,47.6380351707365,44.7626904213009,40.1526023526582,47.4893334214519,46.6952442825491,44.2406886263552,49.157228113792
"3",48.9962420438594,50.083691907542,55.0299558651261,47.2000444407621,36.1013555791964,46.8233075689376,51.3956901031888,40.3792132697092,57.8706496550686,50.6143904182508,49.4499587754138,56.2414951292598,40.9022070882473,47.0369538248241,35.1952868223356,44.7908394010618,44.0505436006502,47.2487917899948,42.6699389569127,34.4094786060657,52.2254284168369,54.9344195848491,47.4248383668613,59.7466993776697,63.5999337704826,55.7031666189884,54.0178026070261,52.942555811168,53.682822590624,57.2759965456055,57.4533711495668,55.8628560696175,62.5259535991274,52.400414346943,56.9154965226589,63.1323146795734,55.142613641273,56.2153362504618,52.0606125298967,61.151594769546,40.9474516549428,52.0235080274872,50.3200567055874,59.00895902786,50.536181072878,57.2576123138417,52.8655961447542,49.2712217465112,52.3563962748425,52.1239580160981,43.8231882945379,49.0714449370558,63.1449544955269,49.8777220086221,45.7262465018367,41.2154588486763,51.3166564378839,49.9209727850546,51.321408207752,53.9083859457208,59.9615978779222,58.8108719072978,57.7317177281475,52.4577131856618,47.0072979695751,51.5599376319559,49.5361324509592,54.4676172164299,47.2530413683651,41.7039767939241,46.702997711646,47.1918786200539,49.8332175947516,40.6300704242404,46.0218553890432,47.5550009685955
"4",49.3421157462181,55.3758496362698,53.9767932952757,51.9239534401391,63.6564965323738,51.080395871198,60.7304359402906,62.3901626374311,44.8378394643975,46.1963771395364,53.5573419205293,42.9159450273427,59.4504069639265,52.4624277438737,55.1379790266219,51.426232452244,40.0490180735633,45.2049253046083,42.3156352746538,50.6428867236237,55.8345704586589,61.7531843618491,61.6831165874572,58.3254790821927,49.1147344758946,53.5347293112377,45.0095005622497,52.9795596876223,48.3678607061229,42.0918976094258,55.4644772089668,45.8545547977585,50.7454447477625,58.2290249530133,48.5619276548742,46.8656412069867,51.0631364679182,54.5941402819661,57.3801229074308,49.9593528997172,58.6491984547599,50.0062098605198,51.966036981245,59.3636237936482,51.6555541900813,43.5188152136279,61.4695168112831,53.6536663582405,57.3380201938332,51.9034302855908,46.3176154751013,48.9341042517337,46.7810898750986,47.1667282477306,53.0230163323988,47.0173253959631,50.2369678252794,45.5984466264351,53.1259127510288,50.5932114723237,51.3080904281102,53.3735544519076,59.2573275415029,54.0876321143901,54.5805054083704,53.9173407017272,54.138533056362,56.0758232962694,53.478641182955,44.2121747751613,47.8117419366597,48.7120247343532,49.3219288192642,57.3174330744247,60.3628730239616,43.6435144158001
"5",50.1277195868963,55.4368680001965,46.8857385304944,53.0846757850483,45.4119952524342,49.4269102914354,49.3665901067522,56.0129036497005,52.9837283010252,47.7944512110548,52.5341845181747,54.2355663720409,52.4431050960637,57.1399003815246,52.1648910280795,54.1264164985598,44.2698609990157,49.3250154021292,49.6597896861774,54.1905095347668,48.5750071258052,49.400435618471,52.0464998481703,38.6986664515257,44.1780995298664,53.7699801477279,57.1409548720579,55.3480246612545,56.7220832524565,57.3972307298715,50.4758639235108,52.6538855764729,49.9398072904751,53.2571309882376,54.193081310669,48.0842167420492,44.7500199277155,47.4692853067255,48.6940513355503,40.0441138208103,40.0103599614351,46.5589585471425,43.2204406526612,52.0410247063586,40.2618511222038,52.2484914095387,47.7546921465283,55.335058595685,49.8488470046175,48.8090126593265,48.6158466210782,57.0927071710445,47.0282782226918,46.3875616899196,46.3451611643439,52.737289150024,50.5834036669804,60.8146607010261,51.1584730662376,60.7502444472862,62.4144932959651,45.2912907757853,52.7285320846626,54.2171129548015,50.2212155984021,57.469825454024,53.0799410340388,53.9317973003572,53.199511312139,59.5006379526329,54.0978673165461,51.4916077811978,53.3859563540132,50.1192371958873,48.6434813979586,53.8866808244885
"6",57.6890813275031,50.492168830964,49.034221788156,56.9176669695176,45.8825337751445,40.1908270274243,46.456636077024,48.4017163668407,56.938290833157,52.088809639922,65.0499132852071,50.6953377087051,43.250264328463,42.8454321809472,39.8014725785216,43.5175234745207,47.0187098355478,55.6024124820738,54.7935121001861,50.6828509843009,46.873509495674,49.6589029734066,52.6964835171307,49.5639156185761,49.4196870234183,51.8655633689083,54.46328736041,58.1151309237025,51.0305238818758,44.19224321999,43.8634579553672,45.5141507721265,39.0597336393011,49.6695814771784,47.5563118596222,57.9818471880725,48.3198838209484,45.6145447819499,55.316657890772,54.3958355506373,52.8747853588215,51.9517957456084,56.7538080103645,44.6053739205587,43.2548332507687,44.9097648083002,54.8841188098411,44.2236008371173,59.2977557137767,49.805594454014,59.1846169052208,48.0394568661284,46.0920744409986,57.5095069442816,53.4726038407036,51.3112082496633,48.6442249658797,52.6945487845785,51.1191742139662,44.8492184903996,46.1593936900089,51.5904579625176,41.8297575843112,46.692539859561,56.3891077815478,58.6412458182451,62.8082857016551,59.5770057215269,43.6325665638037,51.7795534664284,53.4948578213915,52.7021113496573,55.1320905398809,53.5532374217345,56.8085662556186,60.8500386068786
"7",44.5579589955249,49.1310188508981,45.6377488827247,41.7095331997141,41.8925256446998,38.2678475768209,44.6189398388805,45.608782046749,46.979548948912,47.4893677527482,47.4167058174769,57.1973703455292,51.6802672702773,56.9233434572067,39.3338108959285,56.9417140865826,39.3989410922637,43.026765547017,47.8870142246315,46.3861409138968,48.4541097758868,43.5030211555124,46.1069389287832,43.3219303712218,50.3406332890843,41.2522395205215,46.5261953372267,44.7780549664055,48.8391671231944,52.8190567131434,45.5459022395665,51.2383225540428,51.596621513072,55.8023534356501,49.2332601628611,50.4044552974364,53.6513936442082,49.9915858119387,56.2587525372592,52.432644721652,50.1813355201371,53.4339286008766,45.1686231912737,44.3237974409005,43.3130940389551,42.4379032986654,43.5929598126233,47.1623852298837,44.8982477244965,42.9476729942795,41.6522565967741,47.3574732983211,53.8720244903406,44.338617915916,56.0311065926237,57.2553680964082,46.1144666072675,51.6298719041464,57.1548177810483,49.0125250295113,41.2685999461694,40.125903472215,44.6531027481591,47.8621487487859,48.0541152233493,44.8432584599049,47.3750108176401,56.1718731779587,39.3369194215085,45.8863793577567,33.9066927981435,35.9000567898762,48.6270601822658,44.4130113449649,50.779461537426,45.8196565336817
"8",41.2259855365039,39.8642437655385,45.2565595208169,39.2950347442307,53.9845811305721,60.8365507655184,60.7911440895579,60.7296662923553,53.2881398943352,34.0696516853078,46.8135044521812,41.496816408326,46.7767163509222,58.860526431383,48.3283299460929,51.5330171337653,51.3822234855147,49.1573329525672,55.337129958817,51.2642404159229,52.4720429400524,52.2180329494706,51.7754666123616,46.5916532169011,42.6321220532105,47.8157642286119,49.1986890863532,43.7175427564931,39.6801602586128,52.4613673459754,44.8551187699041,46.0391517397566,58.2829867126348,53.786191476072,55.0456992111674,64.0406431537848,44.7851312441622,36.1168406750583,42.2114796386958,37.0499704039203,54.825675691386,62.4040220850592,48.0843734421045,50.9005038650959,50.7824011499821,53.7351523881948,49.4328937713433,42.786779785609,58.3637594216757,59.0193268545606,57.02087836801,60.6839825985673,54.267490358156,49.7261738803221,43.3643547380278,46.2470527885595,42.4672072796419,36.8510795779974,36.269883210431,39.0208404510092,54.5642466349626,52.7607046534171,49.9756265248229,54.9135991598648,58.9573117941577,57.6150562618577,50.6507061056115,52.4341966852986,45.0928227490536,50.8711056172025,53.9833222844685,46.6239106409021,52.1453254123305,44.2056527920987,42.9215567339773,49.4940970878491
"9",44.6623067860996,52.3066192352554,59.7675286334158,45.9837644079343,53.299693172496,51.9720563973461,54.137859157646,40.774564909768,44.6692120716036,51.0708035998026,51.3570577061218,50.7693632508142,51.0617676413625,50.9201970450054,44.0508585056272,50.2060813521096,48.0264332569804,46.0260063296913,50.3068128595811,53.5692782559364,47.5947353004128,46.2688838452642,41.2714434547286,45.635676709562,49.703860216678,45.4489450143402,42.286186875214,46.4977331670897,49.3753678369932,42.7220667288674,47.8672627369229,48.526528887594,66.5286816319471,63.2026784906142,60.3474926662447,58.0433069211725,62.9151063725078,58.0702144867108,56.619978402824,56.5112886039103,53.5625384871014,58.8804620525708,52.1303400069495,55.1658817098173,61.5059015165176,64.1328228433192,61.2420948562993,51.9074751101248,55.8906079705279,63.3917352296034,59.9534675239238,55.3856522775952,51.7470475538922,46.2945118044207,50.8023126113209,59.640845045652,50.9750581856586,41.9716065641062,48.5803708911132,46.5544149477037,42.8107453027963,40.0047792859587,42.9381580702361,44.0173098929265,50.4977698008546,53.8797384613298,60.2708994216966,52.7290358506683,61.8637706444922,62.7940193717326,58.6238027181699,69.012779931273,53.7709719634154,58.1556532070071,53.2691272098096,52.4464544169684
"10",45.6982272964894,46.7723409274162,41.106431020471,41.1873103108175,49.7508054790815,57.538269801612,47.0036204056259,60.0310371640376,59.7064220714727,52.39317567869,52.3435188530655,51.2589160039878,41.319549234996,46.4845369200544,52.6731276288481,45.4176834380502,55.109090076992,51.9295147579508,58.621544643404,65.472499240573,56.3991310302063,59.8908849589037,59.2266139763496,53.7909058756198,56.8876377857223,53.9659620574563,48.6564365537605,51.021141462504,61.3108685976054,46.3201757647298,62.8623290981469,53.5000505912577,53.1608338971494,42.6349308662046,54.5488083984828,49.6704660776913,51.8080060217255,48.1734068359731,50.4654806648112,52.1518162123194,50.3604128898248,60.9242652883408,52.5245550394669,51.4460534882996,51.1973072066121,51.9502388180639,54.5722078167928,56.2834076645256,41.8032169402363,47.5874255260478,52.8639379923269,57.341622890733,57.489049455021,55.1209484645184,48.1659532147787,50.4312634320827,43.0264030345061,42.4981330331212,40.9359860048441,53.2289204841835,57.8847967678472,66.8374276002872,49.7788522893088,52.2424042665097,48.36405405329,47.374371544499,48.1001250294007,35.8670529450965,63.8847984907818,56.9912434770485,55.7399968134125,46.6768977765521,59.8794023344726,57.9680301398582,57.0239432540156,62.4916907043987
